Date,open,high,low,close,volume,a_+10_d,p_+10_d
2010-03-12,18.682327190605,18.811297891132,18.645478419026,18.700751576394,1339200.0,,
2010-03-15,18.700751576394,18.709963769289,18.276990703235,18.682327190605,2897700.0,,
2010-03-16,18.67311499771,18.746812540868,18.553356490078,18.654690611921,2897900.0,,
2010-03-17,18.746812540868,19.050814906396,18.617841840341,18.894207627185,2728000.0,,
2010-03-18,19.004753941922,19.225846571397,18.977117363238,19.09687587087,2430600.0,,
2010-03-19,19.216634378502,19.410090429292,18.995541749027,19.373241657713,4298900.0,,
2010-03-22,19.188997799818,19.262695342976,18.88499543429,19.161361221133,2298000.0,,
2010-03-23,19.106088063765,19.30875630745,19.07845148508,19.29033192166,1846100.0,,
2010-03-24,19.161361221133,19.446939200871,19.106088063765,19.336392886134,2316500.0,,
2010-03-25,19.400878236397,19.539061129819,19.29033192166,19.317968500344,2201000.0,,
2010-03-26,19.621970865872,19.621970865872,19.207422185607,19.391666043503,2047000.0,,
2010-03-29,19.419302622187,19.552879419161,19.382453850608,19.493000165345,1412100.0,,
2010-03-30,19.520636744029,19.612758672977,19.364029464818,19.400878236397,1518500.0,,
2010-03-31,19.248877053634,19.649607444556,19.248877053634,19.456151393766,1991400.0,,
2010-04-01,19.612758672977,19.668031830346,19.345605079029,19.48378797245,2004500.0,,
2010-04-05,19.594334287188,19.962822002979,19.539061129819,19.90754884561,2405500.0,,
2010-04-06,19.870700074031,19.999670774558,19.806214723767,19.981246388768,2696600.0,,
2010-04-07,19.879912266926,19.953609810084,19.640395251662,19.732517180609,2390700.0,,
2010-04-08,19.723304987714,20.091792703506,19.612758672977,19.999670774558,2217700.0,,
2010-04-09,19.972034195873,20.183914632453,19.843063495347,20.183914632453,2285300.0,,
2010-04-12,20.165490246664,20.377370683244,20.091792703506,20.303673140085,1843100.0,,
2010-04-13,20.303673140085,20.33130971877,20.004276871005,20.257612175611,2165500.0,,
2010-04-14,20.368158490349,20.561614541139,20.202339018243,20.552402348244,2008400.0,,
2010-04-15,20.487916997981,20.52476576956,20.239187789822,20.432643840612,2969800.0,,
2010-04-16,20.377370683244,20.423431647717,19.677244023241,19.71409279482,5995800.0,,
2010-04-19,19.603546480082,19.879912266926,19.465363586661,19.879912266926,3351100.0,,
2010-04-20,19.90754884561,20.174702439558,19.861487881136,19.999670774558,2835100.0,,
2010-04-21,19.999670774558,20.165490246664,19.870700074031,20.11942928219,3704900.0,,
2010-04-22,19.879912266926,20.50634138377,19.760153759294,20.50634138377,3637900.0,,
2010-04-23,20.414219454823,20.980769317851,20.395795069033,20.893253485351,3142800.0,,
2010-04-26,20.893253485351,21.289377779826,20.71822182035,21.151194886405,2983600.0,,
2010-04-27,20.653736470087,20.801131556403,20.036519546137,20.054943931926,5244400.0,,
2010-04-28,20.193126825348,20.54319015535,19.50221235824,19.520636744029,4816200.0,,
2010-04-29,19.760153759294,20.211551211138,19.548273322714,20.11942928219,4294000.0,,
2010-04-30,19.198209992712,19.704880601925,18.977117363238,19.345605079029,7057200.0,,
2010-05-03,19.603546480082,19.732517180609,19.142936835344,19.446939200871,2626900.0,,
2010-05-04,19.216634378502,19.253483150081,18.728388155079,18.792873505342,3348800.0,,
2010-05-05,18.544144297183,19.373241657713,18.350688246393,19.216634378502,4141600.0,,
2010-05-06,19.198209992712,19.382453850608,17.963776144812,18.562568682973,4389500.0,,
2010-05-07,18.488871139815,18.617841840341,17.475529921389,17.613712814811,9211100.0,,
2010-05-10,18.304627281919,18.415173596656,18.028261495076,18.07432245955,6522200.0,,
2010-05-11,17.963776144812,18.415173596656,17.761107901127,18.065110266655,4350500.0,,
2010-05-12,18.230929738761,18.562568682973,18.138807809813,18.46123456113,2223000.0,,
2010-05-13,18.470446754025,18.562568682973,18.26777851034,18.26777851034,1723700.0,,
2010-05-14,18.175656581392,18.175656581392,17.770320094022,18.092746845339,3536000.0,,
2010-05-17,18.175656581392,18.28620289613,17.705834743759,18.101959038234,2640600.0,,
2010-05-18,18.258566317445,18.304627281919,17.526196982311,17.549227464547,4037500.0,,
2010-05-19,17.530803078758,17.834805444286,17.189951941651,17.613712814811,3879700.0,,
2010-05-20,17.116254398493,17.263649484809,16.637220367965,16.655644753754,8111900.0,,
2010-05-21,16.397703352701,17.291286063494,16.388491159806,17.291286063494,6488400.0,,
2010-05-24,17.272861677704,17.411044571126,16.895161769018,16.913586154808,4731900.0,,
2010-05-25,16.388491159806,16.890555672571,16.158186337436,16.858312997439,4206200.0,,
2010-05-26,16.950434926387,17.194558038099,16.812252032965,16.83988861165,3544200.0,,
2010-05-27,17.088617819809,17.43868114981,17.01492027665,17.43868114981,2459300.0,,
2010-05-28,17.411044571126,17.4571055356,17.042556855335,17.125466591388,2793200.0,,
2010-06-01,17.116254398493,17.401832378231,16.904373961913,16.941222733492,3271000.0,,
2010-06-02,17.088617819809,17.254437291915,16.904373961913,17.254437291915,2492800.0,,
2010-06-03,17.374195799547,17.411044571126,17.134678784283,17.291286063494,2237900.0,,
2010-06-04,16.968859312177,17.134678784283,16.950434926387,16.978071505071,4293100.0,,
2010-06-07,17.079405626914,17.337347027968,16.775403261386,16.784615454281,3075600.0,,
2010-06-08,16.830676418755,16.968859312177,16.425339931385,16.812252032965,3309700.0,,
2010-06-09,16.858312997439,17.22680071323,16.812252032965,16.858312997439,3471300.0,,
2010-06-10,17.143890977177,17.521590885863,17.042556855335,17.484742114284,2425100.0,,
2010-06-11,17.22680071323,17.687410357969,17.189951941651,17.641349393495,1782100.0,,
2010-06-14,17.908502987444,17.963776144812,17.586076236127,17.595288429021,1989000.0,,
2010-06-15,17.816381058496,18.148020002708,17.751895708233,18.138807809813,2786200.0,,
2010-06-16,18.101959038234,18.120383424024,17.834805444286,18.000624916391,1657500.0,,
2010-06-17,17.991412723497,18.009837109286,17.567651850337,17.807168865601,1644000.0,,
2010-06-18,17.908502987444,17.908502987444,17.613712814811,17.659773779285,2402000.0,,
2010-06-21,17.825593251391,17.899290794549,17.420256764021,17.503166500074,2216600.0,,
2010-06-22,17.493954307179,17.65056158639,17.189951941651,17.199164134546,2078100.0,,
2010-06-23,17.309710449283,17.429468956915,17.070193434019,17.116254398493,1748200.0,,
2010-06-24,17.05176904823,17.208376327441,16.858312997439,16.895161769018,2261800.0,,
2010-06-25,17.01492027665,17.521590885863,16.950434926387,17.401832378231,3294600.0,,
2010-06-28,17.447893342705,17.604869109632,17.364983606652,17.374195799547,2177200.0,,
2010-06-29,17.060981241124,17.109345253822,16.572735017701,16.62800817507,2661400.0,,
2010-06-30,16.591159403491,16.793827647176,16.370066774016,16.379278966911,2840600.0,,
2010-07-01,16.480613088753,16.738554489807,16.075276601383,16.305581423753,3021700.0,,
2010-07-02,16.342430195332,16.452976510069,15.937093707962,15.937093707962,2083800.0,,
2010-07-06,16.139761951647,16.347036291779,15.826547393224,15.99236686533,2921100.0,,
2010-07-07,16.084488794278,16.41612773849,15.937093707962,16.388491159806,2921600.0,,
2010-07-08,16.545098439017,16.637220367965,16.360854581121,16.545098439017,1851800.0,,
2010-07-09,16.489825281648,16.82146422586,16.462188702964,16.766191068492,1894100.0,,
2010-07-12,16.720130104018,16.803039840071,16.600371596386,16.720130104018,1395200.0,,
2010-07-13,16.885949576124,16.987283697966,16.646432560859,16.83988861165,2987300.0,,
2010-07-14,16.83988861165,16.858312997439,16.535886246122,16.692493525333,1811700.0,,
2010-07-15,16.646432560859,16.793735525247,16.41612773849,16.710917911123,1195100.0,,
2010-07-16,16.526674053227,16.674069139544,16.158186337436,16.218065591252,2621200.0,,
2010-07-19,16.268732652174,16.379278966911,16.121337565857,16.314793616648,1437000.0,,
2010-07-20,16.130549758752,16.747766682702,16.051324899857,16.720130104018,2303900.0,,
2010-07-21,16.950434926387,16.950434926387,16.360854581121,16.379278966911,1922800.0,,
2010-07-22,16.581947210596,17.03334466244,16.535886246122,16.950434926387,1906100.0,,
2010-07-23,16.987283697966,17.208376327441,16.683281332439,17.162315362967,1592500.0,,
2010-07-26,17.22680071323,17.530803078758,17.070193434019,17.503166500074,1598100.0,,
2010-07-27,17.982200530602,18.516507718499,17.899290794549,17.954563951918,4258500.0,,
2010-07-28,18.276990703235,18.323051667709,17.779532286917,17.816381058496,2230800.0,,
2010-07-29,17.871654215865,18.05589807376,17.587918674706,17.926927373233,2094300.0,,
2010-07-30,17.742683515338,18.000624916391,17.586076236127,17.936139566128,3636200.0,,
2010-08-02,18.166444388497,18.571780875868,17.954563951918,18.516507718499,2490900.0,,
2010-08-03,18.47965894692,18.562568682973,18.378324825077,18.46123456113,2136500.0,,
2010-08-04,18.452022368235,18.67311499771,18.387537017972,18.571780875868,2451400.0,,
2010-08-05,18.415173596656,18.765236926658,18.295415089024,18.709963769289,2246300.0,,
2010-08-06,18.507295525604,18.700751576394,18.378324825077,18.617841840341,2027400.0,,
2010-08-09,18.617841840341,18.88499543429,18.562568682973,18.8665710485,2224500.0,,
2010-08-10,18.700751576394,18.921844205869,18.470446754025,18.746812540868,2832600.0,,
2010-08-11,18.442810175341,18.553356490078,18.101959038234,18.203293160077,2875300.0,,
2010-08-12,17.963776144812,18.544144297183,17.963776144812,18.387537017972,3158700.0,,
2010-08-13,18.323051667709,18.645478419026,18.323051667709,18.369112632182,2095000.0,,
2010-08-16,18.350688246393,18.590205261657,18.221717545866,18.562568682973,2594100.0,,
2010-08-17,18.719175962184,18.792873505342,18.544144297183,18.544144297183,2164500.0,,
2010-08-18,18.544144297183,18.682327190605,18.369112632182,18.562568682973,2366700.0,,
2010-08-19,18.442810175341,18.562568682973,18.120383424024,18.148020002708,3161500.0,,
2010-08-20,18.046685880865,18.07432245955,17.807168865601,17.972988337707,1645000.0,,
2010-08-23,18.009837109286,18.078928555997,17.84401763718,17.890078601654,1232200.0,,
2010-08-24,17.733471322443,17.733471322443,17.328134835073,17.364983606652,3504300.0,,
2010-08-25,17.208376327441,17.291286063494,16.936616637045,17.199164134546,4487200.0,,
2010-08-26,17.05176904823,17.180739748756,16.747766682702,16.876737383229,4101300.0,,
2010-08-27,17.042556855335,17.088617819809,16.738554489807,17.079405626914,3540900.0,,
2010-08-30,16.978071505071,17.07885289534,16.664856946649,16.664856946649,1782700.0,,
2010-08-31,16.581947210596,16.655644753754,16.406915545595,16.499037474543,3952200.0,,
2010-09-01,16.710917911123,17.042556855335,16.600371596386,17.03334466244,2283600.0,,
2010-09-02,17.042556855335,17.318922642178,16.957344071058,17.272861677704,1723100.0,,
2010-09-03,17.530803078758,17.705834743759,17.295892159941,17.678198165074,2144500.0,,
2010-09-07,17.622925007706,17.6321372006,17.162315362967,17.189951941651,1903200.0,,
2010-09-08,17.180739748756,17.328134835073,17.125466591388,17.180739748756,2175800.0,,
2010-09-09,17.383407992442,17.558439657442,17.272861677704,17.337347027968,1874700.0,,
2010-09-10,17.328134835073,17.512378692968,17.143890977177,17.466317728494,2071100.0,,
2010-09-13,17.724259129548,17.844754612612,17.613712814811,17.825593251391,1512200.0,,
2010-09-14,17.742683515338,18.07432245955,17.687410357969,17.880866408759,1913200.0,,
2010-09-15,17.770320094022,18.028261495076,17.659773779285,17.963776144812,1155200.0,,
2010-09-16,17.871654215865,17.972988337707,17.761107901127,17.834805444286,1265400.0,,
2010-09-17,17.945351759023,18.083534652444,17.84401763718,17.896987746325,1826100.0,,
2010-09-20,17.917715180338,18.194080967182,17.834805444286,18.148020002708,2082700.0,,
2010-09-21,18.175656581392,18.184868774287,17.825593251391,17.982200530602,1641300.0,,
2010-09-22,18.009837109286,18.184868774287,17.825593251391,17.945351759023,2235900.0,,
2010-09-23,17.751895708233,18.184868774287,17.65056158639,17.816381058496,2867400.0,,
2010-09-24,18.07432245955,18.580993068762,18.009837109286,18.580993068762,2607400.0,,
2010-09-27,18.525719911394,18.562568682973,18.129595616918,18.184868774287,1893900.0,,
2010-09-28,18.276990703235,18.369112632182,17.972988337707,18.323051667709,1128000.0,,
2010-09-29,18.258566317445,18.359900439288,18.148020002708,18.258566317445,1187500.0,,
2010-09-30,18.424385789551,18.571780875868,17.896250770894,17.899290794549,2690800.0,,
2010-10-01,18.000624916391,18.166444388497,17.567651850337,17.779532286917,2763700.0,,
2010-10-04,17.761107901127,17.913109083891,17.595288429021,17.770320094022,1578200.0,,
2010-10-05,17.963776144812,18.442810175341,17.761107901127,18.313839474814,1932100.0,,
2010-10-06,18.378324825077,18.442810175341,18.221717545866,18.332263860603,1079100.0,,
2010-10-07,18.359900439288,18.396749210867,18.111171231129,18.212505352971,1234300.0,,
2010-10-08,18.212505352971,18.359900439288,18.129595616918,18.313839474814,1058800.0,,
2010-10-11,18.26777851034,18.452022368235,18.212505352971,18.332263860603,1220700.0,,
2010-10-12,18.323051667709,18.442810175341,18.240141931656,18.433597982446,1652200.0,,
2010-10-13,18.498083332709,18.617841840341,18.350688246393,18.534932104288,2052000.0,,
2010-10-14,18.415173596656,18.654690611921,18.240141931656,18.387537017972,1616800.0,,
2010-10-15,18.663902804815,18.663902804815,18.244748028103,18.341476053498,1595900.0,,
2010-10-18,18.350688246393,18.857358855606,18.258566317445,18.857358855606,2457300.0,,
2010-10-19,18.553356490078,18.880389337843,18.470446754025,18.580993068762,2177200.0,,
2010-10-20,18.654690611921,19.069239292185,18.516599840428,18.995541749027,1828600.0,,
2010-10-21,19.07845148508,19.179785606923,18.820510084026,18.8665710485,1602000.0,,
2010-10-22,18.949480784553,19.106088063765,18.857358855606,19.030087472383,937200.0,,
2010-10-25,19.244270957186,19.437727007976,19.188997799818,19.253483150081,2855600.0,,
2010-10-26,19.225846571397,19.244270957186,19.07845148508,19.207422185607,2044500.0,,
2010-10-27,19.069239292185,19.410090429292,18.977117363238,19.373241657713,2394500.0,,
2010-10-28,19.48378797245,19.520636744029,19.133724642449,19.253483150081,2389400.0,,
2010-10-29,19.741729373504,19.824639109557,19.354817271923,19.446939200871,2960800.0,,
2010-11-01,19.612758672977,19.704880601925,19.335471666844,19.446939200871,1666700.0,,
2010-11-02,19.649607444556,19.870700074031,19.539061129819,19.806214723767,2408400.0,,
2010-11-03,19.787790337978,19.898336652715,19.548273322714,19.815426916662,2345900.0,,
2010-11-04,19.990458581663,20.211551211138,19.778578145083,20.165490246664,2511800.0,,
2010-11-05,20.165490246664,20.561614541139,20.128641475085,20.451068226402,2294200.0,,
2010-11-08,20.31288533298,20.469492612191,20.239187789822,20.266824368506,1356700.0,,
2010-11-09,20.266824368506,20.368158490349,19.9259732314,20.008882967453,2546900.0,,
2010-11-10,20.073368317716,20.174702439558,19.806214723767,20.174702439558,1822500.0,,
2010-11-11,19.944397617189,20.156278053769,19.88912445982,20.027307353242,1815700.0,,
2010-11-12,19.852275688241,20.087186607058,19.69566840903,19.815426916662,1446200.0,,
2010-11-15,19.90754884561,20.165490246664,19.870700074031,19.879912266926,1926600.0,,
2010-11-16,19.732517180609,19.902942749163,19.48378797245,19.603546480082,2930000.0,,
2010-11-17,19.649607444556,19.686456216135,19.474575779556,19.575909901398,1576100.0,,
2010-11-18,19.723304987714,20.174702439558,19.68166587583,20.110217089295,1765200.0,,
2010-11-19,20.054943931926,20.322097525875,19.833851302452,20.227672548703,1726900.0,,
2010-11-22,20.091792703506,20.174702439558,19.797002530873,19.870700074031,1418300.0,,
2010-11-23,19.621970865872,19.879912266926,19.529848936924,19.566697708503,2595200.0,,
2010-11-24,19.668031830346,19.833851302452,19.585122094293,19.822336061333,2226200.0,,
2010-11-26,19.631183058767,20.027307353242,19.548273322714,19.815426916662,1019000.0,,
2010-11-29,19.71409279482,19.797002530873,19.391666043503,19.787790337978,2320100.0,,
2010-11-30,19.612758672977,19.852275688241,19.437727007976,19.778578145083,4154700.0,,
2010-12-01,19.972034195873,20.865616906667,19.972034195873,20.791919363508,4349500.0,,
2010-12-02,20.71822182035,21.473621637722,20.644524277192,21.418348480353,4092700.0,,
2010-12-03,20.847192520877,21.095921729036,20.580038926929,20.849495569101,3375800.0,,
2010-12-06,20.755070591929,21.01761808943,20.709009627455,21.013011992983,1547400.0,,
2010-12-07,21.243316815352,21.289377779826,20.865616906667,20.884041292456,2082400.0,,
2010-12-08,20.847192520877,21.105133921931,20.782707170614,20.893253485351,2322900.0,,
2010-12-09,20.985375414299,21.049860764562,20.73664620614,20.847192520877,2265300.0,,
2010-12-10,20.856404713772,21.077497343247,20.478704805086,21.040648571667,2335400.0,,
2010-12-13,21.178831465089,21.178831465089,20.884041292456,20.920890064035,1717800.0,,
2010-12-14,20.893253485351,20.994587607194,20.690585241666,20.709009627455,1046700.0,,
2010-12-15,20.54319015535,20.962344932062,20.515553576665,20.755070591929,1760800.0,,
2010-12-16,20.764282784824,22.275082419567,20.764282784824,21.611804531143,7971200.0,,
2010-12-17,21.409136287458,21.75919961746,21.399924094564,21.648653302723,3539300.0,,
2010-12-20,21.648653302723,21.694714267196,21.519682602196,21.639441109828,1834000.0,,
2010-12-21,21.694714267196,22.422477505884,21.574955759564,22.256658033778,3419400.0,,
2010-12-22,22.256658033778,22.35799215562,22.063201982987,22.256658033778,1503400.0,,
2010-12-23,21.556531373775,22.053989790093,21.436772866143,21.943443475355,1411700.0,,
2010-12-27,21.842109353513,22.100050754567,21.786836196144,22.053989790093,1003900.0,,
2010-12-28,22.063201982987,22.201384876409,21.897382510882,21.934231282461,1764000.0,,
2010-12-29,21.943443475355,22.090838561672,21.814472774829,22.081626368777,2195900.0,,
2010-12-30,21.989504439829,22.100050754567,21.842109353513,21.915806896671,933700.0,,
2010-12-31,21.832897160618,22.017141018514,21.782230099697,21.860533739302,878400.0,,
2011-01-03,22.100050754567,22.37641654141,22.063201982987,22.210597069304,1358100.0,,
2011-01-04,22.210597069304,22.371810444962,21.989504439829,22.035565404303,1960500.0,,
2011-01-05,21.989504439829,22.053989790093,21.786836196144,21.786836196144,2215000.0,,
2011-01-06,21.75919961746,21.860533739302,21.528894795091,21.694714267196,1959600.0,,
2011-01-07,21.814472774829,21.84671544996,21.418348480353,21.538106987985,1773200.0,,
2011-01-10,21.399924094564,21.703926460091,21.270953394037,21.611804531143,1501300.0,,
2011-01-11,21.768411810355,21.925019089566,21.694714267196,21.897382510882,2067100.0,,
2011-01-12,22.044777597198,22.155323911935,21.934231282461,22.070111127659,2005700.0,,
2011-01-13,21.703926460091,22.302718998252,21.703926460091,22.210597069304,1877100.0,,
2011-01-14,22.155323911935,22.450114084568,22.081626368777,22.450114084568,1441600.0,,
2011-01-18,22.505387241937,22.579084785095,22.321143384041,22.480053711476,1497100.0,,
2011-01-19,22.523811627726,22.58829697799,21.888170317987,21.906594703776,1728600.0,,
2011-01-20,21.934231282461,22.210597069304,21.784533147921,22.118475140356,1843800.0,,
2011-01-21,22.219809262199,22.5698725922,22.173748297725,22.385628734305,1646200.0,,
2011-01-24,22.422477505884,22.726479871411,22.302718998252,22.627448797792,1481400.0,,
2011-01-25,22.643570135358,22.671206714043,22.155323911935,22.385628734305,2090800.0,,
2011-01-26,22.422477505884,22.652782328253,22.302718998252,22.579084785095,2474400.0,,
2011-01-27,22.671206714043,23.242362673519,22.5698725922,23.223938287729,2178000.0,,
2011-01-28,23.159452937466,23.223938287729,22.404053120094,22.5698725922,2189800.0,,
2011-01-31,22.597509170884,22.726479871411,22.385628734305,22.551448206411,3345600.0,,
2011-02-01,22.689631099832,23.564789424836,22.661994521148,23.334484602467,2871600.0,,
2011-02-02,22.97520907957,24.430735556945,22.97520907957,24.42152336405,4412000.0,,
2011-02-03,24.458372135629,24.642615993525,23.988550297996,24.080672226943,2973900.0,,
2011-02-04,24.089884419838,24.605767221946,24.062247841154,24.467584328524,1896600.0,,
2011-02-07,24.458372135629,24.790011079841,24.255703891944,24.670252572209,2144000.0,,
2011-02-08,23.859579597469,24.062247841154,23.730608896942,23.8043064401,8567200.0,,
2011-02-09,23.914852754837,25.646745019055,23.905640561943,25.407228003791,18263200.0,,
2011-02-10,25.094013445369,25.665169404845,24.753162308262,25.628320633266,4572100.0,,
2011-02-11,25.46250116116,25.996808349057,25.407228003791,25.904686420109,2613000.0,,
2011-02-14,26.070505892215,27.369425090378,25.950839506512,27.304939740115,7339200.0,,
2011-02-15,26.374508257742,26.881178866955,25.757291333792,26.052081506425,8249600.0,,
2011-02-16,26.107354663794,26.770632552218,26.070505892215,26.227113171426,4725700.0,,
2011-02-17,26.300810714584,26.604813080112,26.015232734846,26.462024090243,3378800.0,,
2011-02-18,26.531115536954,27.079241014193,26.411357029322,26.798269130902,4431200.0,,
2011-02-22,26.291598521689,26.411357029322,25.738866948003,25.794140105372,4775200.0,,
2011-02-23,25.794140105372,26.208688785636,25.490137739844,25.794140105372,3764200.0,,
2011-02-24,25.830988876951,25.904686420109,25.388803618001,25.812564491161,3255300.0,,
2011-02-25,25.904686420109,26.208688785636,25.830988876951,26.171840014057,3157300.0,,
2011-02-28,26.144203435373,26.369257307792,25.84941326274,26.356083871953,3142600.0,,
2011-03-01,26.365296064848,26.48505457248,25.490137739844,25.499349932739,3326500.0,,
2011-03-02,25.517774318528,25.978383963267,25.315106074843,25.646745019055,2057200.0,,
2011-03-03,25.904686420109,26.328447293269,25.904686420109,26.153415628268,1553000.0,,
2011-03-04,26.107354663794,26.162627821163,25.517774318528,25.812564491161,1757300.0,,
2011-03-07,26.475842379585,26.503478958269,25.805194736845,26.015232734846,1988100.0,,
2011-03-08,26.107354663794,26.356083871953,25.913898613004,26.144203435373,1517700.0,,
2011-03-09,26.098142470899,26.245537557216,25.508562125634,25.563835283002,2113000.0,,
2011-03-10,25.342742653528,25.370379232212,24.82685985142,24.854496430104,2120300.0,,
2011-03-11,24.780798886946,25.112437831158,24.688676957999,25.047952480895,1408700.0,,
2011-03-14,24.918981780368,24.946618359052,23.878003983258,24.292552663523,4023900.0,,
2011-03-15,23.666123546678,24.01618687668,23.583213810625,23.785882054311,2895000.0,,
2011-03-16,23.620062582205,23.831943018784,22.447811036344,22.560660399305,4696700.0,,
2011-03-17,22.818601800359,22.965996886675,22.37641654141,22.643570135358,3500200.0,,
2011-03-18,23.030482236939,23.251574866414,22.78175302878,22.837026186149,4008000.0,,
2011-03-21,23.150240744571,23.518728460362,23.058118815623,23.362121181151,1912900.0,,
2011-03-22,23.41739433852,23.491091881678,23.141028551676,23.168665130361,1386700.0,,
2011-03-23,22.947572500886,23.518728460362,22.883087150623,23.334484602467,2129100.0,,
2011-03-24,23.491091881678,23.693760125363,23.343696795361,23.564789424836,1251400.0,,
2011-03-25,23.656911353784,23.656911353784,23.288423637993,23.306848023782,1161600.0,,
2011-03-28,23.325272409572,23.693760125363,23.279211445098,23.288423637993,1081300.0,,
2011-03-29,23.131816358781,23.749033282731,22.982118224241,23.721396704047,2100600.0,,
2011-03-30,23.675335739573,23.951701526416,23.454243110099,23.758245475626,2031900.0,,
2011-03-31,23.758245475626,23.8043064401,23.422000434967,23.8043064401,1715200.0,,
2011-04-01,23.758245475626,26.383720450637,23.583213810625,26.006020541951,17990300.0,,
2011-04-04,25.545410897213,25.784927912477,25.241408531685,25.278257303264,5710600.0,,
2011-04-05,25.241408531685,26.068663453636,25.121650024053,25.794140105372,4288600.0,,
2011-04-06,25.683593790634,26.807481323797,25.628320633266,26.558752115638,5103900.0,,
2011-04-07,26.604813080112,27.175969039588,26.356083871953,26.779844745113,4883000.0,,
2011-04-08,26.835117902481,26.89039105985,26.033657120636,26.208688785636,3897100.0,,
2011-04-11,25.941535191688,26.392932643532,25.63753282616,25.821776684056,2953600.0,,
2011-04-12,25.794140105372,25.987596156162,25.490137739844,25.600684054581,3388500.0,,
2011-04-13,25.86783764853,25.932322998793,25.296681689054,25.573047475897,2319600.0,,
2011-04-14,25.536198704318,25.840201069845,25.379591425107,25.619108440371,1402000.0,,
