Date,open,high,low,close,volume,a_+10_d,p_+10_d,a_+10_d_diff,p_+10_d_diff
2010-01-04,27.795890982268,27.935241604725,27.659145044343,27.871426833694,123432400.0,,,,
2010-01-05,27.948265027385,28.077196911714,27.772448821481,27.919613497534,150476200.0,,,,
2010-01-06,27.919613497534,28.03031259014,27.446863254992,27.475514784843,138040000.0,,,,
2010-01-07,27.577097481588,27.609656038237,27.22546506978,27.424723436471,119282800.0,,,,
2010-01-08,27.388257853024,27.609656038237,27.226767412046,27.607051353705,111902700.0,,,,
2010-01-11,27.713843419513,27.739890264832,27.147324533823,27.363513349971,115557400.0,,,,
2010-01-12,27.243697861504,27.319233712929,26.882949053834,27.052253548408,148614900.0,,,,
2010-01-13,27.071788682398,27.47030541578,26.580805648133,27.433839832333,151473000.0,,,,
2010-01-14,27.363513349971,27.40909532928,27.221558042982,27.274954075886,108223500.0,,,,
2010-01-15,27.47030541578,27.557562347599,26.811320229207,26.819134282802,148516900.0,,,,
2010-01-19,27.131696426631,28.025103221076,26.989741119642,28.005568087087,182501900.0,,,,
2010-01-20,27.98863763763,28.071987542651,27.284070471748,27.573841625923,153038200.0,,,,
2010-01-21,27.620074776364,27.780757765138,26.985834092845,27.09809599617,152038600.0,,,,
2010-01-22,26.929833375408,27.023602018557,25.67698011556,25.753818309251,220441900.0,,,,
2010-01-25,26.373733227846,26.65894618409,26.071589822144,26.447315565872,266424900.0,,,,
2010-01-26,26.821738967334,27.832356565715,26.382849623708,26.820436625068,466777500.0,,,,
2010-01-27,26.93894977127,27.424723436471,25.985765466818,27.07361196157,430642100.0,,,,
2010-01-28,26.688900056207,26.763133565366,25.877540824517,25.954379018208,293375600.0,,,,
2010-01-29,26.187498283814,26.333360617601,24.777061609786,25.013176262603,311488100.0,,,,
2010-02-01,25.053158170168,25.525908412709,24.913807547711,25.360510944933,187469100.0,,,,
2010-02-02,25.514187332316,25.56758336522,25.184694739029,25.507675620986,174585600.0,,,,
2010-02-03,25.417814004635,26.07289216441,25.320138334689,25.946564964613,153832000.0,,,,
2010-02-04,25.620979398124,25.834563529741,24.948970788892,25.011483217657,189413000.0,,,,
2010-02-05,25.08636789795,25.525908412709,24.855202145743,25.455581930348,212576700.0,,,,
2010-02-08,25.485535802465,25.770748758709,25.265439959519,25.28106806671,119567700.0,,,,
2010-02-09,25.58060678788,25.721259752603,25.363115629465,25.550652915763,158221700.0,,,,
2010-02-10,25.511582647784,25.604048948667,25.299300858433,25.410781356399,92590400.0,,,,
2010-02-11,25.380046078923,26.014286762442,25.273254013114,25.873633797719,137586400.0,,,,
2010-02-12,25.800702630826,26.260429450708,25.460791299412,26.096334325198,163867200.0,,,,
2010-02-16,26.299499718686,26.527409615228,26.244801343516,26.489641689516,135934400.0,,,,
2010-02-17,26.592526728526,26.608154835718,26.158846753963,26.37894259691,109099200.0,,,,
2010-02-18,26.259127108442,26.553456460548,26.166660807559,26.428171134563,105706300.0,,,,
2010-02-19,26.289080980559,26.463594844197,26.191405310612,26.264336477506,103867400.0,,,,
2010-02-22,26.351593409325,26.37243088558,25.941355595549,26.101022757355,97640900.0,,,,
2010-02-23,26.046845319091,26.220056840463,25.488140486997,25.663826458674,143773700.0,,,,
2010-02-24,25.816330738017,26.234382605389,25.765539389645,26.132278971738,115141600.0,,,,
2010-02-25,25.705631645411,26.419315207154,25.641816874379,26.307313772282,166281500.0,,,,
2010-02-26,26.356802778388,26.72015627059,26.307313772282,26.648527445962,126865200.0,,,,
2010-03-01,26.795692122015,27.284070471748,26.756621854036,27.217651016184,137523400.0,,,,
2010-03-02,27.340071189184,27.45728199312,27.05485823294,27.199418224461,141636600.0,,,,
2010-03-03,27.211139304855,27.332257135588,27.080905078259,27.261930653227,93013200.0,,,,
2010-03-04,27.255418941897,27.469003073514,27.17076669461,27.441653885929,91510300.0,,,,
2010-03-05,27.992544664427,28.612459583022,27.952172054183,28.514783913075,224905100.0,,,,
2010-03-08,28.652832193266,28.663250931394,28.423619954458,28.531714362533,107472400.0,,,,
2010-03-09,28.431434008054,29.302700983978,28.376735632884,29.044837215319,230064800.0,,,,
2010-03-10,29.150261821748,29.365213412743,29.068279376106,29.281863507722,149054500.0,,,,
2010-03-11,29.160745676989,29.367818097275,29.083907483297,29.367818097275,101425100.0,,,,
2010-03-12,29.611356101009,29.658240422583,29.400376653924,29.51107574653,104080900.0,,,,
2010-03-15,29.352189990084,29.367818097275,28.684088407649,29.151629281127,123375700.0,,,,
2010-03-16,29.195908918169,29.300096299446,28.978417759755,29.23107215935,111727000.0,,,,
2010-03-17,29.289677561318,29.491540612541,29.077395771968,29.188094864574,112739200.0,,,,
2010-03-18,29.185490180042,29.302700983978,28.991441182415,29.257119004669,85527400.0,,,,
2010-03-19,29.275351796393,29.333957198361,28.811717949713,28.944543837418,139861400.0,,,,
2010-03-22,28.7127399375,29.432935210573,28.67106498499,29.270142427329,114104900.0,,,,
2010-03-23,29.386050888999,29.794986360508,29.185490180042,29.740287985338,150607800.0,,,,
2010-03-24,29.64651934219,29.979918962274,29.629588892732,29.8718245542,149445100.0,,,,
2010-03-25,30.013519392736,30.080199316753,29.465493767222,29.51758745786,135571100.0,,,,
2010-03-26,29.81712617903,30.207828858816,29.765032488392,30.071082920891,160218800.0,,,,
2010-03-29,30.344574796741,30.457865550457,30.16485156404,30.265131918518,135186100.0,,,,
2010-03-30,30.813769644897,30.928024131889,30.507367579986,30.715091171405,131827500.0,,,,
2010-03-31,30.668858020964,30.814720354751,30.534716767571,30.605043249932,107664900.0,,,,
2010-04-01,30.929326474155,31.090816915133,30.312016240092,30.73137044973,150786300.0,,,,
2010-04-05,30.601787394267,31.062165385282,30.575089377815,31.05956070075,171126900.0,,,,
2010-04-06,31.021792775038,31.287470597292,30.865511703123,31.196306638676,111754300.0,,,,
2010-04-07,31.219748799463,31.506264097973,31.081713542694,31.334354918867,157125500.0,,,,
2010-04-08,31.313517442612,31.456775091867,31.000955298782,31.24970267158,143247300.0,,,,
2010-04-09,31.442449326941,31.502357071175,31.316122127143,31.489333648515,83545700.0,,,,
2010-04-12,31.54272968142,31.656033458558,31.491938333047,31.554450761813,83256600.0,,,,
2010-04-13,31.498450044377,31.620870217377,31.40077437443,31.572683553536,76552700.0,,,,
2010-04-14,31.943851099334,32.012875239429,31.786267685153,31.997247132238,101019100.0,,,,
2010-04-15,32.008968212631,32.432229449066,31.97380497145,32.417903684141,94196200.0,,,,
2010-04-16,32.372321704833,32.707023667183,31.848780113919,32.219947659716,187636400.0,,,,
2010-04-19,32.171760995876,32.283762430748,31.486728963983,32.176970364939,141731100.0,,,,
2010-04-20,32.368414678035,32.460880978917,31.641056522499,31.853989482983,184581600.0,,,,
2010-04-21,33.705269014037,33.893457471468,33.304798767256,33.759316218074,245597800.0,,,,
2010-04-22,33.631686676011,34.739979944338,33.366008853756,34.703449243778,198356200.0,,,,
2010-04-23,34.901470385316,35.447151794751,34.772538500987,35.271335588847,199238900.0,,,,
2010-04-26,35.408081526773,35.483617378198,34.927517230635,35.098124067475,119767200.0,,,,
2010-04-27,34.807701742168,34.881935251327,33.928620712648,34.126576737073,177335900.0,,,,
2010-04-28,34.284160151254,34.3818358212,33.393358041341,34.069273677371,189600600.0,,,,
2010-04-29,34.254206279137,35.163241180773,34.122669710276,34.986122632603,139710200.0,,,,
